pfCode,yr,period,periodDesc,aggrLevel,IsLeaf,rgCode,rgDesc,rtCode,rtTitle,rt3ISO,ptCode,ptTitle,pt3ISO,ptCode2,ptTitle2,pt3ISO2,cstCode,cstDesc,motCode,motDesc,cmdCode,cmdDescE,qtCode,qtDesc,qtAltCode,qtAltDesc,TradeQuantity,AltQuantity,NetWeight,GrossWeight,TradeValue,CIFValue,FOBValue,estCode
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,8,Albania,ALB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,1584,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,40,Austria,AUT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,2769,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,51,Armenia,ARM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,,,629,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,56,Belgium,BEL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,14420,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,72,Botswana,BWA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,28,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,90,Solomon Isds,SLB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,126280,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,96,Brunei Darussalam,BRN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,2906,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,104,Myanmar,MMR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,1965,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,116,Cambodia,KHM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,81397,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,124,Canada,CAN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,726855,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,7304,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,152,Chile,CHL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,31913,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,156,China,CHN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,13696350,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,162,Christmas Isds,CXR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,1513,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,170,Colombia,COL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,1390,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,180,Dem. Rep. of the Congo,COD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,18019,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,184,Cook Isds,COK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,158874,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,203,Czechia,CZE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,563,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,208,Denmark,DNK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,335369,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,233,Estonia,EST,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,,,36401,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,242,Fiji,FJI,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,1474005,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,246,Finland,FIN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,12745,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,251,France,FRA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,192302,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,258,French Polynesia,PYF,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,297737,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,276,Germany,DEU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,835827,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,288,Ghana,GHA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,131105,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,296,Kiribati,KIR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,6948,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,300,Greece,GRC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,132,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,324,Guinea,GIN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,26754,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,2526816,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,348,Hungary,HUN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,4434,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,360,Indonesia,IDN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,376550,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,372,Ireland,IRL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,20464,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,376,Israel,ISR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,64734,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,381,Italy,ITA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,704213,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,392,Japan,JPN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,517636,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,398,Kazakhstan,KAZ,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,4059,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,404,Kenya,KEN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,36409,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,396564,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,414,Kuwait,KWT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,13413,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,418,Lao People's Dem. Rep.,LAO,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,1921,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,422,Lebanon,LBN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,3057,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,428,Latvia,LVA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,3861,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,430,Liberia,LBR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,2780,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,446,"China, Macao SAR",MAC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,73508,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,450,Madagascar,MDG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,15204,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,458,Malaysia,MYS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,482291,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,462,Maldives,MDV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,8314,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,490,"Other Asia, nes",,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,116031,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,496,Mongolia,MNG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,122741,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,504,Morocco,MAR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,4459,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,512,Oman,OMN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,25535,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,516,Namibia,NAM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,3499,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,520,Nauru,NRU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,10906,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,528,Netherlands,NLD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,1377748,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,540,New Caledonia,NCL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,1240291,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,548,Vanuatu,VUT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,298229,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,554,New Zealand,NZL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,16719093,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,566,Nigeria,NGA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,11816,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,574,Norfolk Isds,NFK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,2459,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,579,Norway,NOR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,16041,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,583,FS Micronesia,FSM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,3849,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,584,Marshall Isds,MHL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,834,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,586,Pakistan,PAK,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,10426,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,591,Panama,PAN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,1801,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,2239594,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,604,Peru,PER,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,90971,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,608,Philippines,PHL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,767448,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,616,Poland,POL,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,17232,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,626,Timor-Leste,TLS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,81508,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,634,Qatar,QAT,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,330,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,642,Romania,ROU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,861,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,643,Russian Federation,RUS,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,490,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,682,Saudi Arabia,SAU,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,79046,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,686,Senegal,SEN,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,53646,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,690,Seychelles,SYC,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,5444,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,699,India,IND,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,220881,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,702,Singapore,SGP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,4677295,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,704,Viet Nam,VNM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,1539905,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,710,South Africa,ZAF,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,500303,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,724,Spain,ESP,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,75359,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,752,Sweden,SWE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,788737,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,757,Switzerland,CHE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,59300,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,764,Thailand,THA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,291753,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,768,Togo,TGO,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,,,11369,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,776,Tonga,TON,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,,,2585,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,784,United Arab Emirates,ARE,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,423562,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,792,Turkey,TUR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,12781,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,798,Tuvalu,TUV,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,4079,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,807,North Macedonia,MKD,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,173,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,818,Egypt,EGY,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,23322,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,826,United Kingdom,GBR,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,2169851,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,834,United Rep. of Tanzania,TZA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,162556,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,837,Bunkers,,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,24590,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,842,USA,USA,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,2932651,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,858,Uruguay,URY,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,7506,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,876,Wallis and Futuna Isds,WLF,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,2040,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,882,Samoa,WSM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,34610,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,887,Yemen,YEM,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,9719,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,894,Zambia,ZMB,,,,,,,,64,Footwear; gaiters and the like; parts of such articles,1,No Quantity,,,0,,0.0,,168,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,,,10792839,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,8,Albania,ALB,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,4427,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,40,Austria,AUT,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,11551,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,51,Armenia,ARM,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,105,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,56,Belgium,BEL,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,3050,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,72,Botswana,BWA,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,3415,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,76,Brazil,BRA,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,2239,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,90,Solomon Isds,SLB,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,3046,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,124,Canada,CAN,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,165162,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,5122,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,152,Chile,CHL,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,51404,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,156,China,CHN,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,326127,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,162,Christmas Isds,CXR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,300,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,170,Colombia,COL,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,3072,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,184,Cook Isds,COK,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,11407,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,188,Costa Rica,CRI,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,266,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,203,Czechia,CZE,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,578,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,208,Denmark,DNK,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,1473,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,231,Ethiopia,ETH,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,1434,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,232,Eritrea,ERI,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,2814,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,242,Fiji,FJI,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,61848,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,246,Finland,FIN,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,10630,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,251,France,FRA,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,157087,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,258,French Polynesia,PYF,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,112028,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,276,Germany,DEU,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,239800,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,288,Ghana,GHA,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,30651,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,296,Kiribati,KIR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,684,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,300,Greece,GRC,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,2263,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,316,Guam,GUM,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,5453,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,340584,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,360,Indonesia,IDN,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,366500,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,364,Iran,IRN,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,211,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,376,Israel,ISR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,53164,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,381,Italy,ITA,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,33648,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,384,Côte d'Ivoire,CIV,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,4119,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,392,Japan,JPN,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,137018,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,398,Kazakhstan,KAZ,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,436,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,404,Kenya,KEN,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,2652,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,35093,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,414,Kuwait,KWT,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,96,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,418,Lao People's Dem. Rep.,LAO,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,23160,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,422,Lebanon,LBN,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,159,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,450,Madagascar,MDG,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,285,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,458,Malaysia,MYS,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,85845,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,466,Mali,MLI,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,401,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,478,Mauritania,MRT,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,236,,,4
H5,2019,2019,2019,2,0,2,Export,36,Australia,AUS,480,Mauritius,MUS,,,,,,,,65,Headgear and parts thereof,1,No Quantity,,,0,,0.0,,6337,,,4
