Indicator,ReporterCode,ReporterISO3A,Reporter,ProductCode,Product,Year,Value
Import,231,ETH,Ethiopia,AGFO,Food,2019,1272
Import,586,PAK,Pakistan,AGFO,Food,2020,6859
Import,414,KWT,"Kuwait, the State of",AGFO,Food,2019,5528
Import,616,POL,Poland,AGFO,Food,2019,22489
Import,724,ESP,Spain,AGFO,Food,2019,41826
Import,678,STP,Sao Tomé and Principe,AGFO,Food,2019,46
Import,716,ZWE,Zimbabwe,AGFO,Food,2019,386
Import,352,ISL,Iceland,AGFO,Food,2019,747
Import,360,IDN,Indonesia,AGFO,Food,2019,18186
Import,498,MDA,"Moldova, Republic of",AGFO,Food,2019,782
Import,418,LAO,Lao People's Democratic Republic,AGFO,Food,2019,909
Import,512,OMN,Oman,AGFO,Food,2020,3945
Import,178,COG,Congo,AGFO,Food,2019,562
Import,214,DOM,Dominican Republic,AGFO,Food,2019,3312
Import,156,CHN,China,AGFO,Food,2019,137525
Import,000,,World,AGFO,Food,2019,1553561
Import,270,GMB,The Gambia,AGFO,Food,2019,164
Import,356,IND,India,AGFO,Food,2019,19026
Import,268,GEO,Georgia,AGFO,Food,2019,1214
Import,702,SGP,Singapore,AGFO,Food,2020,13553
Import,380,ITA,Italy,AGFO,Food,2019,47523
Import,414,KWT,"Kuwait, the State of",AGFO,Food,2020,5684
Import,258,PYF,French Polynesia,AGFO,Food,2020,423
Import,807,MKD,North Macedonia,AGFO,Food,2020,911
Import,108,BDI,Burundi,AGFO,Food,2020,133
Import,180,COD,Democratic Republic of the Congo,AGFO,Food,2020,629
Import,428,LVA,Latvia,AGFO,Food,2019,3258
Import,528,NLD,Netherlands,AGFO,Food,2019,67014
Import,376,ISR,Israel,AGFO,Food,2019,6690
Import,704,VNM,Viet Nam,AGFO,Food,2019,19093
Import,250,FRA,France,AGFO,Food,2019,60657
Import,600,PRY,Paraguay,AGFO,Food,2019,1000
Import,404,KEN,Kenya,AGFO,Food,2019,2516
Import,332,HTI,Haiti,AGFO,Food,2019,881
Import,591,PAN,Panama,AGFO,Food,2020,2372
Import,566,NGA,Nigeria,AGFO,Food,2020,8111
Import,516,NAM,Namibia,AGFO,Food,2020,858
Import,442,LUX,Luxembourg,AGFO,Food,2020,2817
Import,528,NLD,Netherlands,AGFO,Food,2020,70111
Import,454,MWI,Malawi,AGFO,Food,2020,403
Import,578,NOR,Norway,AGFO,Food,2020,8641
Import,480,MUS,Mauritius,AGFO,Food,2020,1045
Import,504,MAR,Morocco,AGFO,Food,2020,6410
Import,554,NZL,New Zealand,AGFO,Food,2020,4979
Import,533,ABW,"Aruba, the Netherlands with respect to",AGFO,Food,2020,287
Import,478,MRT,Mauritania,AGFO,Food,2020,852
Import,422,LBN,Lebanese Republic,AGFO,Food,2020,2245
Import,498,MDA,"Moldova, Republic of",AGFO,Food,2020,812
Import,104,MMR,Myanmar,AGFO,Food,2019,2177
Import,191,HRV,Croatia,AGFO,Food,2020,3575
Import,072,BWA,Botswana,AGFO,Food,2020,827
Import,826,GBR,United Kingdom,AGFO,Food,2020,64104
Import,372,IRL,Ireland,AGFO,Food,2020,10706
Import,188,CRI,Costa Rica,AGFO,Food,2020,2132
Import,132,CPV,Cabo Verde,AGFO,Food,2020,163
Import,170,COL,Colombia,AGFO,Food,2020,6603
Import,784,ARE,United Arab Emirates,AGFO,Food,2020,16859
Import,270,GMB,The Gambia,AGFO,Food,2020,159
Import,356,IND,India,AGFO,Food,2020,20186
Import,196,CYP,Cyprus,AGFO,Food,2020,1247
Import,376,ISR,Israel,AGFO,Food,2020,6963
Import,051,ARM,Armenia,AGFO,Food,2020,806
Import,380,ITA,Italy,AGFO,Food,2020,46435
Import,250,FRA,France,AGFO,Food,2020,61315
Import,124,CAN,Canada,AGFO,Food,2020,37923
Import,174,COM,Comoros,AGFO,Food,2020,118
Import,036,AUS,Australia,AGFO,Food,2020,16126
Import,158,CHT,Chinese Taipei,AGFO,Food,2020,13166
Import,762,TJK,Tajikistan,AGFO,Food,2020,803
Import,818,EGY,Egypt,AGFO,Food,2020,13687
Import,417,KGZ,Kyrgyz Republic,AGFO,Food,2020,527
Import,268,GEO,Georgia,AGFO,Food,2020,1161
Import,320,GTM,Guatemala,AGFO,Food,2020,3220
Import,288,GHA,Ghana,AGFO,Food,2020,1095
Import,344,HKG,"Hong Kong, China",AGFO,Food,2020,24735
Import,100,BGR,Bulgaria,AGFO,Food,2020,4431
Import,400,JOR,Jordan,AGFO,Food,2020,4056
Import,792,TUR,Turkey,AGFO,Food,2020,14744
Import,893,MNE,Montenegro,AGFO,Food,2020,534
Import,854,BFA,Burkina Faso,AGFO,Food,2020,488
Import,892,SRB,Serbia,AGFO,Food,2020,2268
Import,404,KEN,Kenya,AGFO,Food,2020,2594
Import,768,TGO,Togo,AGFO,Food,2020,382
Import,364,IRN,Iran,AGFO,Food,2020,10697
Import,634,QAT,Qatar,AGFO,Food,2020,3080
Import,048,BHR,"Bahrain, Kingdom of",AGFO,Food,2020,1801
Import,222,SLV,El Salvador,AGFO,Food,2020,2286
Import,308,GRD,Grenada,AGFO,Food,2020,97
Import,392,JPN,Japan,AGFO,Food,2020,67255
Import,156,CHN,China,AGFO,Food,2020,159810
Import,332,HTI,Haiti,AGFO,Food,2020,676
Import,203,CZE,Czech Republic,AGFO,Food,2020,10267
Import,918,EEC,European Union,AGFO,Food,2020,523853
Import,894,ZMB,Zambia,AGFO,Food,2020,462
Import,800,UGA,Uganda,AGFO,Food,2020,949
Import,384,CIV,Côte d'Ivoire,AGFO,Food,2020,2286
Import,348,HUN,Hungary,AGFO,Food,2020,7013
Import,840,USA,United States of America,AGFO,Food,2020,162948
Import,804,UKR,Ukraine,AGFO,Food,2020,6327
Import,860,UZB,Uzbekistan,AGFO,Food,2020,2248
Import,398,KAZ,Kazakhstan,AGFO,Food,2020,3966
Import,410,KOR,"Korea, Republic of",AGFO,Food,2020,31492
Import,000,,World,AGFO,Food,2020,1601522
Import,328,GUY,Guyana,AGFO,Food,2020,268
Import,360,IDN,Indonesia,AGFO,Food,2020,17862
Import,764,THA,Thailand,AGFO,Food,2020,15818
Import,104,MMR,Myanmar,AGFO,Food,2020,2360
Import,894,ZMB,Zambia,AGFO,Food,2019,519
Import,440,LTU,Lithuania,AGFO,Food,2019,4382
Import,484,MEX,Mexico,AGFO,Food,2019,25406
Import,496,MNG,Mongolia,AGFO,Food,2019,637
Import,740,SUR,Suriname,AGFO,Food,2019,225
Import,508,MOZ,Mozambique,AGFO,Food,2019,1233
Import,702,SGP,Singapore,AGFO,Food,2019,13269
Import,788,TUN,Tunisia,AGFO,Food,2019,2267
Import,748,SWZ,Eswatini,AGFO,Food,2019,335
Import,608,PHL,Philippines,AGFO,Food,2019,14111
Import,858,URY,Uruguay,AGFO,Food,2019,1202
Import,800,UGA,Uganda,AGFO,Food,2019,825
Import,893,MNE,Montenegro,AGFO,Food,2019,638
Import,784,ARE,United Arab Emirates,AGFO,Food,2019,17838
Import,892,SRB,Serbia,AGFO,Food,2019,2029
Import,804,UKR,Ukraine,AGFO,Food,2019,5576
Import,398,KAZ,Kazakhstan,AGFO,Food,2019,3797
Import,328,GUY,Guyana,AGFO,Food,2019,280
Import,826,GBR,United Kingdom,AGFO,Food,2019,62896
Import,918,EEC,European Union,AGFO,Food,2019,513538
Import,768,TGO,Togo,AGFO,Food,2019,318
Import,887,YEM,Yemen,AGFO,Food,2019,1844
Import,752,SWE,Sweden,AGFO,Food,2019,17329
Import,762,TJK,Tajikistan,AGFO,Food,2019,750
Import,818,EGY,Egypt,AGFO,Food,2019,14329
Import,882,WSM,Samoa,AGFO,Food,2019,100
Import,860,UZB,Uzbekistan,AGFO,Food,2019,2025
Import,807,MKD,North Macedonia,AGFO,Food,2019,911
Import,854,BFA,Burkina Faso,AGFO,Food,2019,457
Import,792,TUR,Turkey,AGFO,Food,2019,14373
Import,756,CHE,Switzerland,AGFO,Food,2019,11928
Import,840,USA,United States of America,AGFO,Food,2019,158677
Import,764,THA,Thailand,AGFO,Food,2019,13862
Import,608,PHL,Philippines,AGFO,Food,2020,12562
Import,682,SAU,"Saudi Arabia, Kingdom of",AGFO,Food,2020,20336
Import,340,HND,Honduras,AGFO,Food,2019,1685
Import,132,CPV,Cabo Verde,AGFO,Food,2019,244
Import,372,IRL,Ireland,AGFO,Food,2019,10186
Import,703,SVK,Slovak Republic,AGFO,Food,2019,5224
Import,634,QAT,Qatar,AGFO,Food,2019,3157
Import,450,MDG,Madagascar,AGFO,Food,2019,583
Import,242,FJI,Fiji,AGFO,Food,2020,399
Import,887,YEM,Yemen,AGFO,Food,2020,1848
Import,266,GAB,Gabon,AGFO,Food,2020,739
Import,646,RWA,Rwanda,AGFO,Food,2020,624
Import,834,TZA,Tanzania,AGFO,Food,2019,573
Import,882,WSM,Samoa,AGFO,Food,2020,115
Import,659,KNA,Saint Kitts and Nevis,AGFO,Food,2020,77
Import,780,TTO,Trinidad and Tobago,AGFO,Food,2019,887
Import,834,TZA,Tanzania,AGFO,Food,2020,554
Import,788,TUN,Tunisia,AGFO,Food,2020,2656
Import,780,TTO,Trinidad and Tobago,AGFO,Food,2020,730
Import,710,ZAF,South Africa,AGFO,Food,2020,5793
Import,466,MLI,Mali,AGFO,Food,2020,937
Import,368,IRQ,Iraq,AGFO,Food,2020,9434
Import,524,NPL,Nepal,AGFO,Food,2020,1875
Import,296,KIR,Kiribati,AGFO,Food,2020,30
Import,388,JAM,Jamaica,AGFO,Food,2020,875
Import,032,ARG,Argentina,AGFO,Food,2020,3713
Import,070,BIH,Bosnia and Herzegovina,AGFO,Food,2020,1758
Import,008,ALB,Albania,AGFO,Food,2020,993
Import,418,LAO,Lao People's Democratic Republic,AGFO,Food,2020,824
Import,670,VCT,Saint Vincent and the Grenadines,AGFO,Food,2020,102
Import,678,STP,Sao Tomé and Principe,AGFO,Food,2020,49
Import,540,NCL,New Caledonia,AGFO,Food,2020,408
Import,112,BLR,Belarus,AGFO,Food,2020,3726
Import,084,BLZ,Belize,AGFO,Food,2020,202
Import,231,ETH,Ethiopia,AGFO,Food,2020,1705
Import,340,HND,Honduras,AGFO,Food,2020,1736
Import,152,CHL,Chile,AGFO,Food,2020,7438
Import,246,FIN,Finland,AGFO,Food,2020,5857
Import,214,DOM,Dominican Republic,AGFO,Food,2020,3319
Import,178,COG,Congo,AGFO,Food,2020,598
Import,304,GRL,Greenland,AGFO,Food,2020,177
Import,140,CAF,Central African Republic,AGFO,Food,2020,88
Import,496,MNG,Mongolia,AGFO,Food,2020,661
Import,052,BRB,Barbados,AGFO,Food,2020,346
Import,096,BRN,Brunei Darussalam,AGFO,Food,2020,575
Import,116,KHM,Cambodia,AGFO,Food,2020,1583
Import,031,AZE,Azerbaijan,AGFO,Food,2020,1862
Import,204,BEN,Benin,AGFO,Food,2020,872
Import,233,EST,Estonia,AGFO,Food,2020,1762
Import,208,DNK,Denmark,AGFO,Food,2020,14330
Import,144,LKA,Sri Lanka,AGFO,Food,2020,2438
Import,218,ECU,Ecuador,AGFO,Food,2020,2366
Import,276,DEU,Germany,AGFO,Food,2020,101520
Import,040,AUT,Austria,AGFO,Food,2020,14474
Import,352,ISL,Iceland,AGFO,Food,2020,754
Import,324,GIN,Guinea,AGFO,Food,2020,672
Import,558,NIC,Nicaragua,AGFO,Food,2020,1085
Import,440,LTU,Lithuania,AGFO,Food,2020,4507
Import,484,MEX,Mexico,AGFO,Food,2020,24670
Import,458,MYS,Malaysia,AGFO,Food,2020,16971
Import,562,NER,Niger,AGFO,Food,2020,901
Import,426,LSO,Lesotho,AGFO,Food,2020,420
Import,508,MOZ,Mozambique,AGFO,Food,2020,1271
Import,068,BOL,"Bolivia, Plurinational State of",AGFO,Food,2020,766
Import,470,MLT,Malta,AGFO,Food,2020,679
Import,076,BRA,Brazil,AGFO,Food,2020,10469
Import,060,BMU,Bermuda,AGFO,Food,2020,215
Import,446,MAC,"Macao, China",AGFO,Food,2020,1695
Import,300,GRC,Greece,AGFO,Food,2020,7513
Import,428,LVA,Latvia,AGFO,Food,2020,3514
Import,450,MDG,Madagascar,AGFO,Food,2020,653
Import,050,BGD,Bangladesh,AGFO,Food,2019,7787
Import,140,CAF,Central African Republic,AGFO,Food,2019,74
Import,324,GIN,Guinea,AGFO,Food,2019,651
Import,056,BEL,Belgium,AGFO,Food,2020,39361
Import,368,IRQ,Iraq,AGFO,Food,2019,9184
Import,659,KNA,Saint Kitts and Nevis,AGFO,Food,2019,83
Import,051,ARM,Armenia,AGFO,Food,2019,835
Import,858,URY,Uruguay,AGFO,Food,2020,1224
Import,070,BIH,Bosnia and Herzegovina,AGFO,Food,2019,1806
Import,052,BRB,Barbados,AGFO,Food,2019,363
Import,470,MLT,Malta,AGFO,Food,2019,810
Import,031,AZE,Azerbaijan,AGFO,Food,2019,1882
Import,024,AGO,Angola,AGFO,Food,2019,2732
Import,028,ATG,Antigua and Barbuda,AGFO,Food,2019,151
Import,643,RUS,Russian Federation,AGFO,Food,2019,28911
Import,084,BLZ,Belize,AGFO,Food,2019,199
Import,300,GRC,Greece,AGFO,Food,2019,8038
Import,012,DZA,Algeria,AGFO,Food,2019,7737
Import,466,MLI,Mali,AGFO,Food,2019,780
Import,296,KIR,Kiribati,AGFO,Food,2019,36
Import,120,CMR,Cameroon,AGFO,Food,2019,1167
Import,736,SDN,Sudan,AGFO,Food,2019,3322
Import,694,SLE,Sierra Leone,AGFO,Food,2019,446
Import,434,LBY,Libya,AGFO,Food,2019,3343
Import,626,TLS,Timor-Leste,AGFO,Food,2019,168
Import,266,GAB,Gabon,AGFO,Food,2019,686
Import,090,SLB,Solomon Islands,AGFO,Food,2019,101
Import,090,SLB,Solomon Islands,AGFO,Food,2020,109
Import,304,GRL,Greenland,AGFO,Food,2019,160
Import,024,AGO,Angola,AGFO,Food,2020,2092
Import,004,AFG,Afghanistan,AGFO,Food,2020,2585
Import,050,BGD,Bangladesh,AGFO,Food,2020,9047
Import,540,NCL,New Caledonia,AGFO,Food,2019,379
Import,044,BHS,Bahamas,AGFO,Food,2020,671
Import,044,BHS,Bahamas,AGFO,Food,2019,713
Import,258,PYF,French Polynesia,AGFO,Food,2019,376
Import,512,OMN,Oman,AGFO,Food,2019,3827
Import,012,DZA,Algeria,AGFO,Food,2020,8348
Import,591,PAN,Panama,AGFO,Food,2019,2555
Import,604,PER,Peru,AGFO,Food,2020,5040
Import,748,SWZ,Eswatini,AGFO,Food,2020,327
Import,690,SYC,Seychelles,AGFO,Food,2020,326
Import,585,PLW,Palau,AGFO,Food,2019,31
Import,004,AFG,Afghanistan,AGFO,Food,2019,2306
Import,032,ARG,Argentina,AGFO,Food,2019,3203
Import,056,BEL,Belgium,AGFO,Food,2019,37975
Import,028,ATG,Antigua and Barbuda,AGFO,Food,2020,126
Import,048,BHR,"Bahrain, Kingdom of",AGFO,Food,2019,1810
Import,036,AUS,Australia,AGFO,Food,2019,15848
Import,008,ALB,Albania,AGFO,Food,2019,976
Import,716,ZWE,Zimbabwe,AGFO,Food,2020,984
Import,068,BOL,"Bolivia, Plurinational State of",AGFO,Food,2019,738
Import,040,AUT,Austria,AGFO,Food,2019,14205
Import,060,BMU,Bermuda,AGFO,Food,2019,216
Import,724,ESP,Spain,AGFO,Food,2020,40786
Import,788,TUN,Tunisia,MA,Manufactures,2019,14555
Import,887,YEM,Yemen,MA,Manufactures,2019,1482
Import,724,ESP,Spain,MA,Manufactures,2019,261463
Import,104,MMR,Myanmar,MA,Manufactures,2019,12421
Import,710,ZAF,South Africa,MA,Manufactures,2019,55855
Import,000,,World,MA,Manufactures,2020,13028454
Import,084,BLZ,Belize,MA,Manufactures,2020,489
Import,616,POL,Poland,MA,Manufactures,2020,204053
Import,643,RUS,Russian Federation,MA,Manufactures,2020,183939
Import,454,MWI,Malawi,MA,Manufactures,2020,1987
Import,578,NOR,Norway,MA,Manufactures,2020,62320
Import,428,LVA,Latvia,MA,Manufactures,2020,12760
Import,528,NLD,Netherlands,MA,Manufactures,2020,428701
Import,031,AZE,Azerbaijan,MA,Manufactures,2020,7762
Import,090,SLB,Solomon Islands,MA,Manufactures,2019,318
Import,050,BGD,Bangladesh,MA,Manufactures,2019,38893
Import,044,BHS,Bahamas,MA,Manufactures,2019,1579
Import,634,QAT,Qatar,MA,Manufactures,2020,19519
Import,566,NGA,Nigeria,MA,Manufactures,2020,37497
Import,426,LSO,Lesotho,MA,Manufactures,2020,905
Import,004,AFG,Afghanistan,MA,Manufactures,2019,2229
Import,056,BEL,Belgium,MA,Manufactures,2020,299046
Import,048,BHR,"Bahrain, Kingdom of",MA,Manufactures,2020,8477
Import,702,SGP,Singapore,MA,Manufactures,2020,240855
Import,558,NIC,Nicaragua,MA,Manufactures,2020,4695
Import,840,USA,United States of America,MA,Manufactures,2020,1891603
Import,368,IRQ,Iraq,MA,Manufactures,2020,33774
Import,304,GRL,Greenland,MA,Manufactures,2020,543
Import,340,HND,Honduras,MA,Manufactures,2020,6724
Import,328,GUY,Guyana,MA,Manufactures,2020,1387
Import,398,KAZ,Kazakhstan,MA,Manufactures,2020,30777
Import,458,MYS,Malaysia,MA,Manufactures,2019,139039
Import,214,DOM,Dominican Republic,MA,Manufactures,2019,12500
Import,180,COD,Democratic Republic of the Congo,MA,Manufactures,2019,7203
Import,258,PYF,French Polynesia,MA,Manufactures,2020,1078
Import,450,MDG,Madagascar,MA,Manufactures,2019,2247
Import,012,DZA,Algeria,MA,Manufactures,2019,28169
Import,120,CMR,Cameroon,MA,Manufactures,2019,4060
Import,446,MAC,"Macao, China",MA,Manufactures,2019,8340
Import,108,BDI,Burundi,MA,Manufactures,2019,560
Import,388,JAM,Jamaica,MA,Manufactures,2020,2804
Import,140,CAF,Central African Republic,MA,Manufactures,2019,303
Import,250,FRA,France,MA,Manufactures,2019,500551
Import,100,BGR,Bulgaria,MA,Manufactures,2019,24354
Import,498,MDA,"Moldova, Republic of",MA,Manufactures,2019,3931
Import,392,JPN,Japan,MA,Manufactures,2019,424364
Import,554,NZL,New Zealand,MA,Manufactures,2019,30992
Import,246,FIN,Finland,MA,Manufactures,2020,47740
Import,132,CPV,Cabo Verde,MA,Manufactures,2019,433
Import,478,MRT,Mauritania,MA,Manufactures,2019,1752
Import,268,GEO,Georgia,MA,Manufactures,2019,6202
Import,300,GRC,Greece,MA,Manufactures,2019,34409
Import,188,CRI,Costa Rica,MA,Manufactures,2019,11874
Import,380,ITA,Italy,MA,Manufactures,2019,329372
Import,442,LUX,Luxembourg,MA,Manufactures,2019,17420
Import,288,GHA,Ghana,MA,Manufactures,2019,7746
Import,270,GMB,The Gambia,MA,Manufactures,2019,248
Import,356,IND,India,MA,Manufactures,2019,240150
Import,422,LBN,Lebanese Republic,MA,Manufactures,2019,8741
Import,372,IRL,Ireland,MA,Manufactures,2019,80632
Import,208,DNK,Denmark,MA,Manufactures,2020,73281
Import,000,,World,MA,Manufactures,2019,13787298
Import,324,GIN,Guinea,MA,Manufactures,2019,2575
Import,591,PAN,Panama,MA,Manufactures,2019,16412
Import,203,CZE,Czech Republic,MA,Manufactures,2019,151270
Import,504,MAR,Morocco,MA,Manufactures,2019,34494
Import,222,SLV,El Salvador,MA,Manufactures,2019,7380
Import,860,UZB,Uzbekistan,MA,Manufactures,2020,15521
Import,178,COG,Congo,MA,Manufactures,2019,1540
Import,156,CHN,China,MA,Manufactures,2019,1240245
Import,084,BLZ,Belize,MA,Manufactures,2019,614
Import,480,MUS,Mauritius,MA,Manufactures,2019,3204
Import,112,BLR,Belarus,MA,Manufactures,2019,22349
Import,417,KGZ,Kyrgyz Republic,MA,Manufactures,2019,3536
Import,196,CYP,Cyprus,MA,Manufactures,2019,5785
Import,158,CHT,Chinese Taipei,MA,Manufactures,2019,205770
Import,516,NAM,Namibia,MA,Manufactures,2019,4192
Import,376,ISR,Israel,MA,Manufactures,2019,58324
Import,320,GTM,Guatemala,MA,Manufactures,2019,12876
Import,344,HKG,"Hong Kong, China",MA,Manufactures,2019,512072
Import,242,FJI,Fiji,MA,Manufactures,2019,1748
Import,496,MNG,Mongolia,MA,Manufactures,2020,3432
Import,170,COL,Colombia,MA,Manufactures,2019,39818
Import,208,DNK,Denmark,MA,Manufactures,2019,71794
Import,276,DEU,Germany,MA,Manufactures,2019,940849
Import,388,JAM,Jamaica,MA,Manufactures,2019,3433
Import,233,EST,Estonia,MA,Manufactures,2019,12777
Import,426,LSO,Lesotho,MA,Manufactures,2019,813
Import,462,MDV,Maldives,MA,Manufactures,2019,1710
Import,218,ECU,Ecuador,MA,Manufactures,2019,13012
Import,068,BOL,"Bolivia, Plurinational State of",MA,Manufactures,2019,7245
Import,246,FIN,Finland,MA,Manufactures,2019,49715
Import,174,COM,Comoros,MA,Manufactures,2019,98
Import,070,BIH,Bosnia and Herzegovina,MA,Manufactures,2019,7192
Import,204,BEN,Benin,MA,Manufactures,2019,1149
Import,036,AUS,Australia,MA,Manufactures,2019,162320
Import,060,BMU,Bermuda,MA,Manufactures,2019,663
Import,152,CHL,Chile,MA,Manufactures,2019,49886
Import,191,HRV,Croatia,MA,Manufactures,2019,19816
Import,008,ALB,Albania,MA,Manufactures,2019,3996
Import,096,BRN,Brunei Darussalam,MA,Manufactures,2019,2831
Import,332,HTI,Haiti,MA,Manufactures,2019,2460
Import,670,VCT,Saint Vincent and the Grenadines,MA,Manufactures,2019,192
Import,418,LAO,Lao People's Democratic Republic,MA,Manufactures,2020,3334
Import,072,BWA,Botswana,MA,Manufactures,2019,4701
Import,124,CAN,Canada,MA,Manufactures,2019,349103
Import,116,KHM,Cambodia,MA,Manufactures,2019,15678
Import,031,AZE,Azerbaijan,MA,Manufactures,2019,8367
Import,144,LKA,Sri Lanka,MA,Manufactures,2019,13124
Import,558,NIC,Nicaragua,MA,Manufactures,2019,4880
Import,894,ZMB,Zambia,MA,Manufactures,2019,4986
Import,100,BGR,Bulgaria,MA,Manufactures,2020,23204
Import,028,ATG,Antigua and Barbuda,MA,Manufactures,2020,303
Import,826,GBR,United Kingdom,MA,Manufactures,2019,460025
Import,694,SLE,Sierra Leone,MA,Manufactures,2019,1062
Import,124,CAN,Canada,MA,Manufactures,2020,308494
Import,748,SWZ,Eswatini,MA,Manufactures,2019,1133
Import,585,PLW,Palau,MA,Manufactures,2019,91
Import,626,TLS,Timor-Leste,MA,Manufactures,2019,232
Import,776,TON,Tonga,MA,Manufactures,2019,131
Import,462,MDV,Maldives,MA,Manufactures,2020,1157
Import,120,CMR,Cameroon,MA,Manufactures,2020,3971
Import,004,AFG,Afghanistan,MA,Manufactures,2020,4153
Import,662,LCA,Saint Lucia,MA,Manufactures,2019,313
Import,024,AGO,Angola,MA,Manufactures,2020,6832
